,to,tokenId,block_transac,from,tokenId,block_prev
1,0xa47b31690eca4badb02ca78b2f90a04ab1f7e9f6,0x1279,14014495,0x698f0664bdc21afedd384092f185fd8d48f02bd7,0x1279,18764495.0
1,0x7a3010b00d9866c80cadafeca573490e432ba3ac,0x1455,19164495,0x69986d5af481c14ca1351c8f330a34a0afcd90bd,0x1455,18764495.0
1,0x5aaeb9ed7e4a4ab6753141598530a0e8f1a7f48c,0x0b7b,10941495,0x15f7320adb990020956d29edb6ba17f3d468001e,0x0b7b,12964495.0
2,0x69bb864c0ab4055bd19e9cbee35d1097727c8f84,0x0b7b,18764495,0x5aaeb9ed7e4a4ab6753141598530a0e8f1a7f48c,0x0b7b,10941495.0
3,0xf3b0f4411c77c60a132003dbc01d58fe137b75ae,0x0b7b,12954495,0x69bb864c0ab4055bd19e9cbee35d1097727c8f84,0x0b7b,18764495.0
1,0x69dec24d8f10f8be16b231b27401100afef52116,0x231f,18764495,0x362b2ce5cd32b8b7c381e064087c0214d3b8f174,0x231f,14344495.0
1,0x69f0687e1b859b59dc3ff8f172f8f8220594e8c3,0x0c09,18764495,0x18ee9cebca35d323068e5edc5b41ffca11d605b9,0x0c09,12914495.0
1,0x69f80d51cf9097d119f5311f02d50a4b435d6f90,0x1cd7,18764495,0x3869eb5735251de3fef4f339e6efead3da700c5b,0x1cd7,14294495.0
1,0x69fa3e097e51b189d27bb791e6a915f7c9f09fbb,0x09c9,18764495,0x0cbfb2942463d96b7b8b99fc5a78531402b43387,0x09c9,12770495.0
2,0xff70ec37a5d631f587df503efe862a6b9a274305,0x09c9,11904495,0x69fa3e097e51b189d27bb791e6a915f7c9f09fbb,0x09c9,18764495.0
1,0x6b76f013ea67f2fbbdc5956769745ce0e8fc39e4,0x0ad5,18764495,0x5e49d06e618680e8064a88e63c12c873f52e1f28,0x0ad5,11864495.0
2,0xc35a5fec6be6957899e15559be252db882220b37,0x0ad5,11855495,0x6b76f013ea67f2fbbdc5956769745ce0e8fc39e4,0x0ad5,18764495.0
3,0xe75021660e00a7fa0df1b97da13ebabe6d82e7ea,0x0ad5,13544495,0xc35a5fec6be6957899e15559be252db882220b37,0x0ad5,11855495.0
1,0x6b8153344c84f3196b6a04bc1eeefef41f141363,0x0746,18764495,0x130e751af7a7813c7a24debe653121d046907e96,0x0746,14294495.0
1,0x6c1d3e69e27ee0b4ea50bb2be611b842c51fcb0f,0x21de,18764495,0x69c488bcda156379b6661f08a35db627e5d467dd,0x21de,15145495.0
2,0xca37d80abd9799e9060e2fa64b9a9476e5bb097f,0x21de,14674495,0x6c1d3e69e27ee0b4ea50bb2be611b842c51fcb0f,0x21de,18764495.0
1,0x51787a2c56d710c68140bdadefd3a98bff96feb4,0x0fb5,10923495,0x461a5b8326ba0e2dfd133651a3b559dc8d3b0400,0x0fb5,18014495.0
2,0x6c2eb3a3eea964a20dc8ffcddac57b1e89a84fd0,0x0fb5,18764495,0x51787a2c56d710c68140bdadefd3a98bff96feb4,0x0fb5,10923495.0
1,0x6c3c73ec2096a402c371888180a0cc1bb5518975,0x1691,18764495,0x65ce463954759c5ed743ee0926a6346b7c02d7ad,0x1691,12584495.0
2,0x7158afd8142dc3686e0dc849a135d7cba69bf962,0x1691,12208495,0x6c3c73ec2096a402c371888180a0cc1bb5518975,0x1691,18764495.0
3,0xea2c15b73e07bdd59caec75c08f675fd4cb04229,0x1691,12814495,0x7158afd8142dc3686e0dc849a135d7cba69bf962,0x1691,12208495.0
1,0x6c806be0feee3fa0ecdebdde0fdc8f1764af4738,0x2246,18764495,0x36ed2d75a82e180e0871456b15c239b73b4ee9f4,0x2246,12930495.0
2,0xb40f5e480bd1d000a7c78115ac6eea36908774dd,0x2246,12973495,0x6c806be0feee3fa0ecdebdde0fdc8f1764af4738,0x2246,18764495.0
3,0xffe57fd95451b8155c93ff65c4f4d37c1d79f148,0x2246,13374495,0xb40f5e480bd1d000a7c78115ac6eea36908774dd,0x2246,12973495.0
1,0x4ee1f9da5028d1dd85aca765f405180186572e81,0x22bc,12584495,0x342522ae61de25d48c66807a2cecac4681be3d33,0x22bc,14294495.0
2,0x6cb6b5f592438358704be91208a3a7420caea792,0x22bc,18764495,0x4ee1f9da5028d1dd85aca765f405180186572e81,0x22bc,12584495.0
1,0x4affe16d35143db85027c05d97f56ebdc668347e,0x0a34,12584495,0x4155c51ec4df8955ad63c1e7d83a710219d8f843,0x0a34,12362495.0
2,0x6cbd72900b2e1d6286b108c7d45e41660b6c3195,0x0a34,18764495,0x4affe16d35143db85027c05d97f56ebdc668347e,0x0a34,12584495.0
1,0xb0dafc466871c29662e5cbf4227322c96a8ccbe9,0x13e8,15324495,0x6cbd920f648c35ae2e512ceb2f317a52439b43aa,0x13e8,18764495.0
2,0xb94a43daa46162bd136880ff7252135babb82071,0x13e8,14664495,0xb0dafc466871c29662e5cbf4227322c96a8ccbe9,0x13e8,15324495.0
1,0x6cc9b3940eb6d94cad1a25c437d9be966af821e3,0x172f,18764495,0x297009f9ce6544f0ea8d7dcfb2d2ffadfd6345af,0x172f,14294495.0
1,0x6dabf8d750c2c1b8d7fcb93a93989a07afeb1f38,0x1b4f,12021495,0x6d2a4fad14d437a4f89c8df91eaa24c13f9f34e8,0x1b4f,18764495.0
1,0x274008f15dc24406d8656bafa1c5994e3da1b094,0x1f9f,9124495,0x1fef500586a301d843a8049b6fefb920b4888513,0x1f9f,15324495.0
2,0x60e23da7a0b229902da892ddd6a839382eab04ca,0x1f9f,16024495,0x274008f15dc24406d8656bafa1c5994e3da1b094,0x1f9f,9124495.0
3,0x6d745b5bfe909c7ca49499e58db787021537c9cf,0x1f9f,18764495,0x60e23da7a0b229902da892ddd6a839382eab04ca,0x1f9f,16024495.0
4,0xe4bc73a45c9892b56d16e3a21aae062b7a7035ce,0x1f9f,16033495,0x6d745b5bfe909c7ca49499e58db787021537c9cf,0x1f9f,18764495.0
5,0xe98492bac6643331c6d6059a3166b3ed5ba95ecf,0x1f9f,11904495,0xe4bc73a45c9892b56d16e3a21aae062b7a7035ce,0x1f9f,16033495.0
1,0xa2ce40052dd6dcbe4dd5fe1e0cae17a95aacd1c8,0x1da8,19044495,0x6da7a772fa68a735e58763dff22fb560ecd94ce1,0x1da8,18764495.0
1,0x6dbd6a29aee4a273c5178dae7c48bc3d3deb1d7d,0x1f6b,18764495,0x56178626332fc530561535eeaa914b863aa455f2,0x1f6b,11624495.0
1,0xadaf3ae8bab8558068a96816c09bd1c93a36399c,0x1fb9,14095495,0x6e1271abcc021805f5fb2cc1724d312c5c3350af,0x1fb9,18764495.0
1,0xb78e3e8bd36b3228322d0a9d3271b5fbb7997fa3,0x195c,14014495,0x6e17e46371aba9b9a5592a472fa4b68df145dd36,0x195c,18764495.0
1,0x6e8f26d35800ebb7678ac858866ec0e86ba7d1fc,0x1ab6,18764495,0x4d543318549675055a66b6cf3340be2433ffe589,0x1ab6,15634495.0
1,0xa523da93344dd163c32a8cd9a31459ead1d86b0a,0x1aab,16494495,0x6ea5987e0337a86d808ad2d0563fcae6c1be0609,0x1aab,18764495.0
1,0x6ea8a20b66bd2a19cd9e8008f29eb412699ce7c3,0x223b,18764495,0x0d7bf612ab0bad63d687d319046f13c2e6bcf849,0x223b,13334495.0
1,0x735506da15b78701268f66dbf6c3e8d4058097bf,0x0c6b,11318495,0x6f78c75be220aa0236d098802ef6f6668e4fbffa,0x0c6b,18764495.0
2,0xaae8c50d76c76fb8947c9a203103d28b55862977,0x0c6b,11972495,0x735506da15b78701268f66dbf6c3e8d4058097bf,0x0c6b,11318495.0
3,0xe9d034d0f901052839ab94fa81c0af0526682369,0x0c6b,12814495,0xaae8c50d76c76fb8947c9a203103d28b55862977,0x0c6b,11972495.0
1,0xd3d4830341f79c8c13b62033d28e75bc36abff0b,0x061d,15791495,0x6fe15152977eadf7044e8e1ea4943bdeb3ebc055,0x061d,18764495.0
1,0x61e208ceb3f80bae2b8ca1fb1eace7e29518dd9a,0x0d12,12144495,0x22d5e41df570d110bd640e445733aed812eebe17,0x0d12,13054495.0
2,0x701d0a5ad876d108e6abad494a8decf41a455ddc,0x0d12,18764495,0x61e208ceb3f80bae2b8ca1fb1eace7e29518dd9a,0x0d12,12144495.0
3,0x70c4bcc07a2bfc0cff3c7099b4a9e0ebca181c02,0x0d12,14014495,0x701d0a5ad876d108e6abad494a8decf41a455ddc,0x0d12,18764495.0
4,0xa044ec5c5189d7b2ecc176753bf9a9e1ddbc9d5f,0x0d12,12814495,0x70c4bcc07a2bfc0cff3c7099b4a9e0ebca181c02,0x0d12,14014495.0
5,0xac12a80ab3b4983822993c69f0f8a2f99a7a08f5,0x0d12,11446495,0xa044ec5c5189d7b2ecc176753bf9a9e1ddbc9d5f,0x0d12,12814495.0
6,0xbddac3e91fb049bb369a40e8b6ddde0332117322,0x0d12,13374495,0xac12a80ab3b4983822993c69f0f8a2f99a7a08f5,0x0d12,11446495.0
7,0xf217de9e1442b1f61cee9dac2a07bea96d83e06c,0x0d12,12769495,0xbddac3e91fb049bb369a40e8b6ddde0332117322,0x0d12,13374495.0
1,0x504879f9884c47d263fefe853da806e1709bbc29,0x0d1c,13164495,0x38d0dbecda3b81faa65cdce0cae4c4db30dec786,0x0d1c,14294495.0
2,0x7070269c39de76a69713dcf4b7333117c4deace8,0x0d1c,18764495,0x504879f9884c47d263fefe853da806e1709bbc29,0x0d1c,13164495.0
1,0x718c8e761d26514e7b1d4f989438b9cb41b9e31a,0x2000,12914495,0x7088611936c77a13b628f94614a15bd84fe6779c,0x2000,18764495.0
2,0x7a5dbdee31c85d8b8fbff8a132c4507c2fe7e889,0x2000,12898495,0x718c8e761d26514e7b1d4f989438b9cb41b9e31a,0x2000,12914495.0
3,0x7d39173b085645206c77a01356239c53d8db1e62,0x2000,14294495,0x7a5dbdee31c85d8b8fbff8a132c4507c2fe7e889,0x2000,12898495.0
1,0x708e3785ef537bf754b8bda6e54ab59bd553c438,0x1392,18764495,0x038666d86f8c758842269915e2df6fa4ac39ec92,0x1392,13433495.0
1,0x717541ecec745b1996a293a0e663f2aed2340f1a,0x0f22,18764495,0x186980d30a5b7ee4b81114beff6351c94bc332f8,0x0f22,14294495.0
2,0xaaa10f80e9a5b7b2cdb17af1720530f95139cbc5,0x0f22,12914495,0x717541ecec745b1996a293a0e663f2aed2340f1a,0x0f22,18764495.0
3,0xafa796c9de9b22b46f0dc1922fe017582c5e10b5,0x0f22,14014495,0xaaa10f80e9a5b7b2cdb17af1720530f95139cbc5,0x0f22,12914495.0
4,0xcbdd5572c551f59d6be7e3b350a91e3f60e66b4c,0x0f22,14674495,0xafa796c9de9b22b46f0dc1922fe017582c5e10b5,0x0f22,14014495.0
1,0x367fd61a7af88e7aab4a2727394b5c4add1e98e9,0x12a9,14294495,0x08374b1d2995d66ba4bfc714d1ed76a71805dbc9,0x12a9,15280495.0
2,0x722ce15c62082948b71dd7c94e51a1a565903480,0x12a9,18764495,0x367fd61a7af88e7aab4a2727394b5c4add1e98e9,0x12a9,14294495.0
3,0x76318fe90f23356c3adae5627cf9e34302d3378a,0x12a9,14674495,0x722ce15c62082948b71dd7c94e51a1a565903480,0x12a9,18764495.0
1,0x05e70979fd3355133f91fc7c6597a8274169b3be,0x1879,12628495,0x024bcbcaad82e67f721799e259ca60bc7d363419,0x1879,14194495.0
2,0x724de99d48a5fc017a342feee0294deb40e6f58c,0x1879,18764495,0x05e70979fd3355133f91fc7c6597a8274169b3be,0x1879,12628495.0
3,0x78765246d67f76a4f2f2c71cef5f83ce0fbd6e99,0x1879,13104495,0x724de99d48a5fc017a342feee0294deb40e6f58c,0x1879,18764495.0
4,0xaf2d7878c99601f1a397bfa99bfafe000aa9efe2,0x1879,14324495,0x78765246d67f76a4f2f2c71cef5f83ce0fbd6e99,0x1879,13104495.0
5,0xba305585e47fc8778592e12bcc5dec8ab0e1673d,0x1879,14294495,0xaf2d7878c99601f1a397bfa99bfafe000aa9efe2,0x1879,14324495.0
6,0xc543330faaea16cf42d2973658e0036285b2ee25,0x1879,12780495,0xba305585e47fc8778592e12bcc5dec8ab0e1673d,0x1879,14294495.0
7,0xfa82158a7d9e840a6820fb1423f1039dd9b94fe0,0x1879,14200495,0xc543330faaea16cf42d2973658e0036285b2ee25,0x1879,12780495.0
1,0xc9d0ef45068474db7a6321848b41265f51fd280a,0x262a,14294495,0x72853adeb121cf6360afddc00e94b7f30c74a993,0x262a,18764495.0
1,0xe9054b70b5487bbd828cbec267f7c84be891e822,0x17bb,13104495,0x72876c85b32eacae569cf155de70e6f286e7a328,0x17bb,18764495.0
1,0x9b338fddc58a3a28042ff3fc9ae3ecbcfe0de267,0x0f1f,16494495,0x729810934f97adff9c06627ca19faf6f92cd3e46,0x0f1f,18764495.0
2,0xdc25e802e9fcde3330f4a2c3cbf5b926d8f9c7e6,0x0f1f,13514495,0x9b338fddc58a3a28042ff3fc9ae3ecbcfe0de267,0x0f1f,16494495.0
3,0xf5c1d55e94726962b4b517c949120c42d646e455,0x0f1f,14294495,0xdc25e802e9fcde3330f4a2c3cbf5b926d8f9c7e6,0x0f1f,13514495.0
1,0x5382859146010ac16e142b6708f8e178e77f66bc,0x0260,13374495,0x24278f2643e90b56a519aef6e612d91dca5257d1,0x0260,16494495.0
2,0x733320be57b4c70608429d19e27b44fd4e82c441,0x0260,18764495,0x5382859146010ac16e142b6708f8e178e77f66bc,0x0260,13374495.0
3,0x7e5adbaaeb9f69cb9e9906e6ce86c5e727fe0e7b,0x0260,16614495,0x733320be57b4c70608429d19e27b44fd4e82c441,0x0260,18764495.0
4,0x8f6b1e467fbe74d7dd43d59de0558f693c736798,0x0260,13113495,0x7e5adbaaeb9f69cb9e9906e6ce86c5e727fe0e7b,0x0260,16614495.0
5,0xb10004a5faf2c1e72548f3c9c69947e9af01a622,0x0260,12208495,0x8f6b1e467fbe74d7dd43d59de0558f693c736798,0x0260,13113495.0
1,0xd9e912afcea495dc8789bd2d6c0004473e48521f,0x2510,13113495,0x733428f811d11940ed1168dcc57e21a5660c8f68,0x2510,18764495.0
1,0x3c93167759a66945288e5dabd15f91c0fe28c874,0x0fc6,16014495,0x04657e98fc090e57624e29bae92139a439cd5429,0x0fc6,16024495.0
2,0x734ff67d960c465d1331295230c7099e54d43f83,0x0fc6,18764495,0x3c93167759a66945288e5dabd15f91c0fe28c874,0x0fc6,16014495.0
1,0x5d8bff9300b6944cb2a2b88ae36fbaf8ee820afa,0x0dfb,13054495,0x20c3cc9e8869adc1b7efad187f10969a449653f5,0x0dfb,14125495.0
2,0x735a4c94c506b694de3a87a5c5eeb35c2d26d966,0x0dfb,18764495,0x5d8bff9300b6944cb2a2b88ae36fbaf8ee820afa,0x0dfb,13054495.0
3,0x738175db2c999581f29163e6d4d3516ad4af8834,0x0dfb,13374495,0x735a4c94c506b694de3a87a5c5eeb35c2d26d966,0x0dfb,18764495.0
4,0xab6e4762d24f90c74a306b1814e530dfe0c507c9,0x0dfb,14294495,0x738175db2c999581f29163e6d4d3516ad4af8834,0x0dfb,13374495.0
5,0xb825c207600adfd3fb23fece0b90aefd4a017fa8,0x0dfb,14014495,0xab6e4762d24f90c74a306b1814e530dfe0c507c9,0x0dfb,14294495.0
1,0x3310d7d9c7e757b0ea97a43e9b0c8d7d6c505ebe,0x238c,13374495,0x0b6c3eca825b28b95278203aec979fe6de21af1e,0x238c,14680495.0
2,0x73cb04ceb143a57fdd72d5558a2482669caf1553,0x238c,18764495,0x3310d7d9c7e757b0ea97a43e9b0c8d7d6c505ebe,0x238c,13374495.0
3,0xb4977c105292494e5730ecb5469869cebf70615e,0x238c,14674495,0x73cb04ceb143a57fdd72d5558a2482669caf1553,0x238c,18764495.0
4,0xbaef5faf86a1c67474cafd6c5e419a508bdf6ea8,0x238c,14294495,0xb4977c105292494e5730ecb5469869cebf70615e,0x238c,14674495.0
5,0xe6ed7f412eeaa86ecd7bac1d69f784e1c621677c,0x238c,13164495,0xbaef5faf86a1c67474cafd6c5e419a508bdf6ea8,0x238c,14294495.0
1,0x76c7c81b452d10341cc945eadd8a2ad5a4cd3c22,0x20b8,13054495,0x742b470e132556a32e73ed8d6718660edaeb641c,0x20b8,18764495.0
1,0x76de96512302fd35e216b0b9b4d1129fb2598d08,0x166a,17584495,0x747c8a49157005ef9f30766d63760177957a7ddf,0x166a,18764495.0
1,0xaa8ff8318e0740fc9c0a1b899a702bdb4ed11efc,0x18aa,13374495,0x749dd3c5ac6d377054b3c5475ed4a2368151da0c,0x18aa,18764495.0
1,0x74b08dde0ec769d168b5b20b26a21de9db1d696e,0x07b0,18764495,0x0a690b298f84d12414f5c8db7de1ece5a4605877,0x07b0,14294495.0
1,0xbd8a92e249090249c5fb2ff71e47b69fb650d3af,0x117d,15065495,0x74b5e54a528b69d31961ea52c78aede77d511ec9,0x117d,18764495.0
1,0x596d704dd100bd4eb03af18fe17686a4c7af9a9d,0x0234,16494495,0x50f808e2876c025a2322883eb084c58528cf930d,0x0234,12814495.0
2,0x6639c089adfba8bb9968da643c6be208a70d6daa,0x0234,14294495,0x596d704dd100bd4eb03af18fe17686a4c7af9a9d,0x0234,16494495.0
3,0x74cd0e1a5eaa975b2426d1fa2cb1d88da3dbefaa,0x0234,18764495,0x6639c089adfba8bb9968da643c6be208a70d6daa,0x0234,14294495.0
4,0x805e360f456dee5a774b12ce0a0aedbd38f53ebf,0x0234,14884495,0x74cd0e1a5eaa975b2426d1fa2cb1d88da3dbefaa,0x0234,18764495.0
5,0xae48f64abeaa92618b8180c0fd33caebfed42f2b,0x0234,13903495,0x805e360f456dee5a774b12ce0a0aedbd38f53ebf,0x0234,14884495.0
6,0xb4bb4156e5e6ca5d81041f616c27dffb253b7845,0x0234,13374495,0xae48f64abeaa92618b8180c0fd33caebfed42f2b,0x0234,13903495.0
7,0xbd302b98060febeaac5234ad092ae5ee08d8fdb8,0x0234,14674495,0xb4bb4156e5e6ca5d81041f616c27dffb253b7845,0x0234,13374495.0
8,0xbec69dfce4c1fa8b7843fee1ca85788d84a86b06,0x0234,12264495,0xbd302b98060febeaac5234ad092ae5ee08d8fdb8,0x0234,14674495.0
9,0xe4d825729c7b43b26d038c81e4e0477c30c6a5bc,0x0234,14484495,0xbec69dfce4c1fa8b7843fee1ca85788d84a86b06,0x0234,12264495.0
1,0x56d90629aa29830e361e113e53a979f95afe93c1,0x25c9,13374495,0x53102d489d17b09f9e758742d5d1f67e120f10c2,0x25c9,11948495.0
2,0x74d04193da31dfdf5a942c8eb9584a78013c650e,0x25c9,18764495,0x56d90629aa29830e361e113e53a979f95afe93c1,0x25c9,13374495.0
3,0x756b0b3ebb060b606510ff1422528dd1f1a0119e,0x25c9,12961495,0x74d04193da31dfdf5a942c8eb9584a78013c650e,0x25c9,18764495.0
4,0xc77fa6c05b4e472feee7c0f9b20e70c5bf33a99b,0x25c9,12044495,0x756b0b3ebb060b606510ff1422528dd1f1a0119e,0x25c9,12961495.0
5,0xe6368e8bde2a4ce9cf41348c94fa20f441a8c6b4,0x25c9,12914495,0xc77fa6c05b4e472feee7c0f9b20e70c5bf33a99b,0x25c9,12044495.0
6,0xe73b3da074c633684781f98d84a7457aa4c25588,0x25c9,12814495,0xe6368e8bde2a4ce9cf41348c94fa20f441a8c6b4,0x25c9,12914495.0
1,0x8e726c319e9f6871004f6956472e59fbb2f53fb0,0x17a4,13374495,0x74f3bd4d3bfe3b589c3bb151b46b6ad2d0c4a101,0x17a4,18764495.0
2,0xed862d9000356cedfdea4650666312d04cc30a46,0x17a4,11864495,0x8e726c319e9f6871004f6956472e59fbb2f53fb0,0x17a4,13374495.0
1,0x6b67623ff56c10d9dcfc2152425f90285fc74ddd,0x2493,13060495,0x0780379fd0a4d8a4e61447247226b2e9cbba4004,0x2493,14294495.0
2,0x751282ed456b12854a7f40204585f1613c3bc7f6,0x2493,18764495,0x6b67623ff56c10d9dcfc2152425f90285fc74ddd,0x2493,13060495.0
3,0xb8f9c1a70fddf81ade29601272b9d8aa0a74465d,0x2493,13074495,0x751282ed456b12854a7f40204585f1613c3bc7f6,0x2493,18764495.0
1,0x41bf572ad11733ce1e0aa146535b2b4509a14081,0x12f6,13374495,0x27493616036728733146e8b9886029683bcb9d24,0x12f6,14294495.0
2,0x752bd1581c4b9bd8755ec99ff69b119a8e9e8dad,0x12f6,18764495,0x41bf572ad11733ce1e0aa146535b2b4509a14081,0x12f6,13374495.0
3,0xa06bd718818fdb24edf4a32e509fc911b5784881,0x12f6,11904495,0x752bd1581c4b9bd8755ec99ff69b119a8e9e8dad,0x12f6,18764495.0
1,0xe9243b443f7ae019f03210c09937bd9a92752d13,0x121c,14294495,0x7546c60ae8d65dc6dd7a0f61c169818059ef49db,0x121c,18764495.0
1,0x6f17244c39f6810b4c8817b33978d00d70423fc9,0x218a,6854495,0x39183cd265f50af7533ec058a4c807ca9bb6d10a,0x218a,14014495.0
2,0x7549ab7a4453aad643046d60347b1143c3c1cc4f,0x218a,18764495,0x6f17244c39f6810b4c8817b33978d00d70423fc9,0x218a,6854495.0
3,0x9747d40b456b95bb40e3ed910a318a9bf5e791d0,0x218a,12164495,0x7549ab7a4453aad643046d60347b1143c3c1cc4f,0x218a,18764495.0
4,0xb9fba8601831f716f9365776b099dcfa796b9d30,0x218a,12121495,0x9747d40b456b95bb40e3ed910a318a9bf5e791d0,0x218a,12164495.0
1,0x56244e7320fc93502de03658c7e33036d02a5d40,0x1b56,14294495,0x281f18e7cb68e24924bf21e45ec97a4f22828593,0x1b56,15784495.0
2,0x7598379dc0d21ba2ed713432c26104478f5726bc,0x1b56,18764495,0x56244e7320fc93502de03658c7e33036d02a5d40,0x1b56,14294495.0
1,0x75b9a53e647b87c040037e26069a98d4c41fcff2,0x0a93,18764495,0x6130d3edf972ef4bd1fa7ebaa2458b34e5edac49,0x0a93,11891495.0
2,0x978ce00c9eb76f4f8e7bd7b9c8a36ec137ada09c,0x0a93,19044495,0x75b9a53e647b87c040037e26069a98d4c41fcff2,0x0a93,18764495.0
3,0xdafd095db8ec8d4a067c0a936f71edda1b4ab795,0x0a93,13544495,0x978ce00c9eb76f4f8e7bd7b9c8a36ec137ada09c,0x0a93,19044495.0
4,0xe75021660e00a7fa0df1b97da13ebabe6d82e7ea,0x0a93,13374495,0xdafd095db8ec8d4a067c0a936f71edda1b4ab795,0x0a93,13544495.0
1,0x75bdda6dbfaab70e51910656c9da13df67cb61ad,0x2022,18764495,0x73a8aeb6277bd8a5d22d96d2b20638f946bb36cc,0x2022,12815495.0
2,0x79cfb3df47ddd3e9261f7ba06fd0c8daadb05f2e,0x2022,14294495,0x75bdda6dbfaab70e51910656c9da13df67cb61ad,0x2022,18764495.0
3,0xb194da9e903446c161946d40ab9891dab1e4bfce,0x2022,12914495,0x79cfb3df47ddd3e9261f7ba06fd0c8daadb05f2e,0x2022,14294495.0
4,0xbf5c6d85510e491cd45d1264fffec0c2c4282564,0x2022,10134495,0xb194da9e903446c161946d40ab9891dab1e4bfce,0x2022,12914495.0
5,0xebf02c6e12c3ee119abba161c40bfeead0a06b15,0x2022,11214495,0xbf5c6d85510e491cd45d1264fffec0c2c4282564,0x2022,10134495.0
1,0x7604f85c5839db41ede642ba2e13b48ede637a61,0x0c13,18764495,0x5320f1fbf3a6a80b2cf27cfed1352525f90eab09,0x0c13,14294495.0
2,0x81073b2ff68082687fa872d1fdef149277783365,0x0c13,17704495,0x7604f85c5839db41ede642ba2e13b48ede637a61,0x0c13,18764495.0
1,0x71fe979343014c5586447778df763ce8bcc763fc,0x0c2a,11054495,0x0acae1b389a792d48052b65f4840ecce9a2f55a2,0x0c2a,16254495.0
2,0x762b2d5dc8009efa736dca8d59de7ec97a86b134,0x0c2a,18764495,0x71fe979343014c5586447778df763ce8bcc763fc,0x0c2a,11054495.0
3,0x815513a7563f51675bf4bdcd2e164462fc2729ba,0x0c2a,16434495,0x762b2d5dc8009efa736dca8d59de7ec97a86b134,0x0c2a,18764495.0
4,0xc87c5a6702abd6eb76130cd5ac4d1a837fe9d7f7,0x0c2a,14294495,0x815513a7563f51675bf4bdcd2e164462fc2729ba,0x0c2a,16434495.0
1,0x7653c9364bb800e1136aa0634c4629ebe76a744e,0x12f7,18764495,0x06d477cddcf3f439861598156d78d82b1fe99976,0x12f7,14294495.0
2,0xe8966478fe21fb54628a43d892363114e866760d,0x12f7,13374495,0x7653c9364bb800e1136aa0634c4629ebe76a744e,0x12f7,18764495.0
1,0x9c0b8810e22232d0bc1d15a3166cfa8e5b9657ad,0x0e02,13164495,0x7675cf4abb1a19f7bd5ed23d132f9dffa0c9587d,0x0e02,18764495.0
1,0x768bee0bbef53658450fd14fc5ed8978918768d1,0x1eb7,18764495,0x664aa3df0d6b926180dd92fc456ee31f88a63c09,0x1eb7,14294495.0
1,0x2e0d63ffcb08ea20ff3acdbb72dfec97343885d2,0x1843,12044495,0x0688d9c02df342da756b8acfd135e3761db3915c,0x1843,14014495.0
2,0x76ab86c6fb65179a2b1cb827fcd59ecadd6dcdcd,0x1843,18764495,0x2e0d63ffcb08ea20ff3acdbb72dfec97343885d2,0x1843,12044495.0
3,0xc5b0662b034ddd10cc068768cb6aaea120944506,0x1843,12020495,0x76ab86c6fb65179a2b1cb827fcd59ecadd6dcdcd,0x1843,18764495.0
1,0x76d078d7e5755b66ff50166863329d27f2566b43,0x1fff,18764495,0x3284a7c3c5a20bdd33f28d5c2bcfccc2c2514049,0x1fff,13374495.0
1,0xc09ae20a5c86a0083f2f66ea2dd8def1c7ea9be9,0x18d0,13164495,0x7701adc43d5d3d8cb637d3ff6957a92325ba9d20,0x18d0,18764495.0
1,0x77049c876ec20bdcae7890d49e11926cc35c229f,0x26f7,18764495,0x4661809bf52bd266008642004785adce50272b51,0x26f7,11751495.0
2,0x77a193d34a533feefda978b5a6ae7e586913069e,0x26f7,12814495,0x77049c876ec20bdcae7890d49e11926cc35c229f,0x26f7,18764495.0
3,0xa29f402bdf4a58eee18aea40f264dc4922f06ed7,0x26f7,13054495,0x77a193d34a533feefda978b5a6ae7e586913069e,0x26f7,12814495.0
1,0x12bcf162bcaab6c6f829dcaa5026d72af956864c,0x0d06,14294495,0x009988ff77eeaa00051238ee32c48f10a174933e,0x0d06,12397495.0
2,0x270ff2308a29099744230de56e7b41c8ced46ffb,0x0d06,12394495,0x12bcf162bcaab6c6f829dcaa5026d72af956864c,0x0d06,14294495.0
3,0x4074bc05a89f1b97b51413b06f7e44f46eae6880,0x0d06,14014495,0x270ff2308a29099744230de56e7b41c8ced46ffb,0x0d06,12394495.0
4,0x7779845e779d96192ebd264feb103fe713347681,0x0d06,18764495,0x4074bc05a89f1b97b51413b06f7e44f46eae6880,0x0d06,14014495.0
5,0xb08be767cdc33913f8e2fa44193f4e2eb5725876,0x0d06,12393495,0x7779845e779d96192ebd264feb103fe713347681,0x0d06,18764495.0
6,0xb565d528f1dd07db0bb07fca2e7a5af29aa90847,0x0d06,12814495,0xb08be767cdc33913f8e2fa44193f4e2eb5725876,0x0d06,12393495.0
1,0x7807ee65d24a6b845823db1191b0c938dc984cf4,0x18f1,18764495,0x5d68f45b826d71eeeb69ed6c28e05c57b28aae92,0x18f1,14674495.0
1,0xef768ef781637a7995a2b57ff77825e8abcf682d,0x03f0,13374495,0x783ca9833d58a6b39ee72db81f07571d72c0064e,0x03f0,18764495.0
1,0xbd8a92e249090249c5fb2ff71e47b69fb650d3af,0x129a,14974495,0x78589dad2a38a92b6913c5e817c7e47104da6351,0x129a,18764495.0
1,0xbf9f603dd0c53ae7dab046d3b2e208f902c1d36b,0x23c1,18516495,0x7891c1a30b7aa9a844d263271ce91cd21553bdf3,0x23c1,18764495.0
